AREA_NO,HOLIDAY,ELECTRO_TYPE,TRADE_NO,WINDSPEED,LAPSERATE,AIRPRESSURE,HUMIDITY,PRECIPITATIONRANINFALL
35402,2,401,9070,4.633333333,23.25,999.9291667,68.20833333,0
35402,2,401,9070,4.633333333,23.25,999.9291667,68.20833333,0
35402,2,401,9070,4.633333333,23.25,999.9291667,68.20833333,0
35402,2,401,9070,4.633333333,23.25,999.9291667,68.20833333,0
35402,2,401,9070,4.633333333,23.25,999.9291667,68.20833333,0
35403,0,100,930,0.625,18.7375,1011.695833,97.125,44
35403,0,100,930,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,1920,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,1920,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,2220,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,2610,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,2610,0.625,18.7375,1011.695833,97.125,44
35403,0,100,2610,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,2610,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,2770,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,2770,1.6125,21.96666667,1011.3,70.0,0
35403,0,403,3130,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3220,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3220,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3220,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3220,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3220,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3220,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3220,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3230,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3230,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3240,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3240,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3240,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3240,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3240,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3240,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3240,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3240,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3240,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3240,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3240,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3240,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,401,3240,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,401,3240,0.625,18.7375,1011.695833,97.125,44
35403,0,401,3240,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,401,3240,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,401,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,401,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,401,3240,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,401,3240,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,401,3240,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,401,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,401,3240,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3340,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3340,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3340,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3410,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3424,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3424,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3424,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3424,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3490,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3490,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3490,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3490,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3490,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3490,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3490,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3490,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3490,1.6125,21.96666667,1011.3,70.0,0
35403,0,401,3490,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,401,3490,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,401,3490,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3540,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3540,1.6125,21.96666667,1011.3,70.0,0
35403,0,100,3590,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3660,0.625,18.7375,1011.695833,97.125,44
35403,0,100,3660,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,100,3660,1.041666667,19.175,1010.95,81.95833333,0
35403,0,100,3660,1.383333333,16.52083333,1012.229167,91.375,12
35403,0,100,3660,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,403,3670,0.625,18.7375,1011.695833,97.125,44
35403,0,403,3670,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,100,3940,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,100,3940,1.6125,21.96666667,1011.3,70.0,0
35403,0,500,4410,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,500,4410,0.625,18.7375,1011.695833,97.125,44
35403,0,500,4410,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,405,6510,0.625,18.7375,1011.695833,97.125,44
35403,0,405,6510,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,405,6510,0.854166667,16.20833333,1013.925,77.83333333,10
35403,0,405,6510,1.041666667,19.175,1010.95,81.95833333,0
35403,0,405,6510,1.041666667,19.175,1010.95,81.95833333,0
35403,0,405,6510,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,405,6510,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,405,6510,1.558333333,20.8625,1011.641667,71.08333333,0
35403,0,405,6510,1.6125,21.96666667,1011.3,70.0,0
35403,0,401,8510,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,401,8510,1.041666667,19.175,1010.95,81.95833333,0
35403,0,201,9920,0.604166667,16.1375,1011.970833,88.29166667,17
35403,0,201,9920,0.625,18.7375,1011.695833,97.125,44
35403,0,201,9920,1.383333333,16.52083333,1012.229167,91.375,12
35403,1,100,930,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,930,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,2610,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,2770,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,2770,1.725,23.375,1009.0125,79.79166667,0
35403,1,403,3130,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3220,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3220,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3220,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3240,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,401,3240,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,401,3240,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3424,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3424,1.725,23.375,1009.0125,79.79166667,0
35403,1,100,3429,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3490,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3490,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,401,3490,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,100,3660,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,403,3670,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,403,3670,1.725,23.375,1009.0125,79.79166667,0
35403,1,405,6510,0.866666667,19.92916667,1010.316667,97.25,25
35403,1,405,6510,1.725,23.375,1009.0125,79.79166667,0
35403,1,405,6510,1.725,23.375,1009.0125,79.79166667,0
35403,2,100,930,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,1920,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,1920,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,2220,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,2610,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,2610,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,2610,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,2770,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,2770,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,403,3130,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,403,3130,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3220,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3220,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3230,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3230,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3230,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3240,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3240,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3240,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3240,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3240,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,401,3240,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3340,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3340,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3424,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3424,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3424,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3490,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3490,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3490,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,401,3490,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,100,3660,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3660,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,100,3940,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3940,1.4,22.89166667,1013.954167,66.25,0
35403,2,100,3940,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,500,4410,1.4,22.89166667,1013.954167,66.25,0
35403,2,500,4410,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,500,4410,2.245833333,21.75,1015.3125,66.83333333,0
35403,2,405,6510,1.4,22.89166667,1013.954167,66.25,0
35403,2,405,6510,1.4,22.89166667,1013.954167,66.25,0
35403,2,405,6510,1.729166667,20.525,1012.1875,70.54166667,0
35403,2,401,8510,1.4,22.89166667,1013.954167,66.25,0
35403,2,401,8510,2.245833333,21.75,1015.3125,66.83333333,0
35405,0,100,610,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,810,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,810,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,910,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,910,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,910,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,910,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,910,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1420,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1520,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1520,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1520,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1520,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1530,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1700,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1710,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1720,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1720,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1720,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1720,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1720,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1720,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1740,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1740,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1740,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1750,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1750,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1750,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1750,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1750,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1750,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1750,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1750,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1750,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1750,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1750,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1750,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1750,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1760,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1760,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1760,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1760,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1760,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1760,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1760,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1760,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1760,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1760,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1810,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1810,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1810,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1810,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1810,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1810,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1810,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1820,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1820,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1820,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,1820,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1820,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1820,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1820,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,1820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,1820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,1820,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1820,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1820,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,1920,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2031,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2031,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2220,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2220,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2220,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2220,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2230,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2230,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2230,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2230,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2230,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2230,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2230,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2230,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2230,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2230,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2230,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2230,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2230,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2230,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2310,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2310,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2640,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2640,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2640,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2640,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2660,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2660,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2660,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2660,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2660,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2690,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2690,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2690,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2690,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2810,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2810,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2810,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,2810,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2810,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2810,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2810,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2820,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2820,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,2820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2820,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,2820,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,2990,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,2990,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3000,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3000,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3000,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3000,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3000,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3000,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3000,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3090,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3090,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3090,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3090,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3090,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3090,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3090,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3120,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3130,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3130,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3130,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3130,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3130,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3130,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3130,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3130,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3130,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3130,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3130,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3130,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3130,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3130,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3130,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3151,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3151,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3151,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3151,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3151,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3151,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3153,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3153,1.6,21.08333333,1007.645833,83.0,0
35405,0,100,3153,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3153,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3153,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3153,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3153,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3153,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3153,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3153,2.7875,22.2125,1007.9625,76.16666667,0
35405,0,100,3159,2.525,19.52916667,1008.125,81.20833333,0
35405,0,100,3190,1.754166667,18.80416667,1007.995833,77.20833333,0
35405,0,100,3190,1.933333333,17.7,1009.475,68.20833333,4
35405,0,100,3190,1.933333333,17.7,1009.475,68.20833333,4
